source	canonical_id_left	name_left	role_left	word	lemma	index	negated	original_ids_left	gender_left	name_variants_left	canonical_id_right	name_right	role_right	original_ids_right	gender_right	name_variants_right
avp	94	Ethel Rogers	agent	followed	follow	23006	False	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']	84	Edward George Armstrong	patient	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	90	Anthony James Marston	agent	lifted	lift	34497	False	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	71	Philip Lombard	agent	lifted	lift	34497	False	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	gave	give	37306	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	55	Lawrence John Wargrave	agent	said	say	12605	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	90	Anthony James Marston	patient	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']
avp	55	Lawrence John Wargrave	agent	tell	tell	45766	False	[55, 62, 118, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']	93	William Henry Blore	patient	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	80	John Gordon Macarthur	agent	liked	like	17778	False	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	80	John Gordon Macarthur	agent	married	marry	42718	False	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']	159	Elsie MacPherson	patient	[159]	m	['Elsie MacPherson']
avp	140	Leslie Macarthur	agent	liked	like	17794	False	[140]	f	['Leslie', 'Leslie Leslie']	80	John Gordon Macarthur	patient	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
avp	84	Edward George Armstrong	agent	killed	kill	37366	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	80	John Gordon Macarthur	patient	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
avp	90	Anthony James Marston	agent	oversleeps	oversleep	25870	False	[90, 92, 123, 168, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston', 'Aeons']	94	Ethel Rogers	patient	[94, 153]	m	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	113	Arthur Richmond	agent	loved	love	17911	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	113	Arthur Richmond	agent	see	see	17916	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	113	Arthur Richmond	agent	loved	love	17942	False	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	140	Leslie Macarthur	agent	teased	tease	17859	False	[140]	f	['Leslie', 'Leslie Leslie']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18224	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18250	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	sent	send	18348	False	[141]	m	['Armitage', 'young Armitage']	113	Arthur Richmond	patient	[113]	m	['Richmond', 'Arthur Richmond', 'Arthur', 'er young Arthur Richmond']
avp	141	Armitage	agent	told	tell	18397	True	[141]	m	['Armitage', 'young Armitage']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
avp	141	Armitage	agent	found	find	18402	False	[141]	m	['Armitage', 'young Armitage']	140	Leslie Macarthur	patient	[140]	f	['Leslie', 'Leslie Leslie']
