source	canonical_id_left	name_left	role_left	word	lemma	index	negated	original_ids_left	gender_left	name_variants_left	canonical_id_right	name_right	role_right	original_ids_right	gender_right	name_variants_right
avp	71	Philip Lombard	patient	shot	shoot	59344	False	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']	55	Lawrence John Wargrave	patient	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	71	Philip Lombard	patient	shot	shoot	62395	False	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']	125	Vera Elizabeth Claythorne	agent	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	84	Edward George Armstrong	agent	listening	listen	9105	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	90	Anthony James Marston	agent	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']
avp	84	Edward George Armstrong	agent	met	meet	14077	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	128	Matthews	patient	[128]	m	['Matthews']
avp	84	Edward George Armstrong	agent	carried	carry	17011	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	agent	laid	lay	17023	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	agent	laid	lay	17023	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	90	Anthony James Marston	patient	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']
avp	84	Edward George Armstrong	agent	remembered	remember	17400	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	119	Edward Seton	patient	[119]	m	['Seton', 'Edward Seton', 'one Edward Seton', 'The Seton']
avp	84	Edward George Armstrong	agent	followed	follow	20125	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	asked	ask	24908	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	passed	pass	31927	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	93	William Henry Blore	agent	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	84	Edward George Armstrong	agent	administered	administer	34372	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	agent	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	lifted	lift	34497	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	agent	lifted	lift	34497	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	90	Anthony James Marston	agent	[90, 92, 123, 175]	m	['Anthony Marston', 'Marston', 'Anthony', 'Anthony James Marston', 'young Marston', 'Tony Marston', 'Tony', 'Mr. Marston', 'this young Mr. Marston', 'Young Marston']
avp	84	Edward George Armstrong	agent	lifted	lift	34497	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	agent	watching	watch	46882	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	125	Vera Elizabeth Claythorne	patient	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	84	Edward George Armstrong	agent	supported	support	48376	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	125	Vera Elizabeth Claythorne	patient	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	84	Edward George Armstrong	agent	killed	kill	52469	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	93	William Henry Blore	patient	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	84	Edward George Armstrong	agent	inform	inform	52919	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	125	Vera Elizabeth Claythorne	patient	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	84	Edward George Armstrong	agent	raised	raise	54122	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	agent	gone	go	61748	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	agent	gone	go	61748	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	93	William Henry Blore	agent	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	84	Edward George Armstrong	patient	prepared	prepare	17387	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	84	Edward George Armstrong	patient	thank	thank	22807	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	patient	tell	tell	25408	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	patient	given	give	25741	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	94	Ethel Rogers	agent	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	84	Edward George Armstrong	patient	took	take	25886	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	patient	found	find	28646	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	93	William Henry Blore	agent	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	84	Edward George Armstrong	patient	left	leave	28651	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	93	William Henry Blore	agent	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']
avp	84	Edward George Armstrong	patient	addressed	address	33334	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	84	Edward George Armstrong	patient	answered	answer	37223	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	125	Vera Elizabeth Claythorne	agent	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	84	Edward George Armstrong	patient	found	find	39864	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	patient	ask	ask	44093	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	84	Edward George Armstrong	patient	following	follow	48857	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	84	Edward George Armstrong	patient	like	like	54600	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	84	Edward George Armstrong	patient	interviewed	interview	65366	False	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']	74	Isaac Morris	agent	[74]	m	['Morris', 'Isaac Morris', 'Mr. Morris', 'Mr. Isaac Morris', 'that Mr. Morris', 'Maurice', 'this Morris']
avp	93	William Henry Blore	agent	get	get	22202	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	94	Ethel Rogers	patient	[94, 153]	f	['Rogers', 'Mrs. Rogers', 'Mother Rogers']
avp	93	William Henry Blore	agent	found	find	28646	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	84	Edward George Armstrong	patient	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	93	William Henry Blore	agent	left	leave	28651	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	84	Edward George Armstrong	patient	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	93	William Henry Blore	agent	said	say	28769	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	80	John Gordon Macarthur	agent	[80, 142]	m	['General Macarthur', 'Macarthur', 'old Macarthur', 'price Macarthur', 'poor Macarthur', 'Old Macarthur']
avp	93	William Henry Blore	agent	passed	pass	31927	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	84	Edward George Armstrong	agent	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	93	William Henry Blore	agent	said	say	35275	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	55	Lawrence John Wargrave	patient	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	93	William Henry Blore	agent	answered	answer	39689	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	93	William Henry Blore	agent	thank	thank	55605	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	125	Vera Elizabeth Claythorne	patient	[125]	f	['Vera', 'Vera Claythorne', 'Miss Claythorne', 'Claythorne', 'Vera Elizabeth Claythorne', 'Miss Vera Claythorne']
avp	93	William Henry Blore	agent	gone	go	61748	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	93	William Henry Blore	agent	gone	go	61748	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	84	Edward George Armstrong	agent	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	93	William Henry Blore	patient	killed	kill	52469	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	84	Edward George Armstrong	agent	[84, 86, 287, 737, 861]	m	['Armstrong', 'Dr. Armstrong', 'Poor Dr. Armstrong', 'the doctor', 'The doctor', 'doctor', 'Doctor', 'Doctor doctor', 'Edward George Armstrong']
avp	93	William Henry Blore	patient	joined	join	52516	False	[93, 98, 157]	m	['Blore', 'Mr. Blore', 'William Henry Blore', 'Nevertheless Blore', 'Ex - Inspector Blore', 'Inspector Blore', 'ex Inspector Blore', 'Mr. Davis', 'Davis']	71	Philip Lombard	agent	[71, 72, 97]	m	['Lombard', 'Philip Lombard', 'Philip', 'That fellow Lombard', 'Suddenly Philip Lombard', 'Mr. Lombard', 'Captain Lombard']
avp	76	Emily Brent	agent	say	say	9589	False	[76, 77]	f	['Emily Brent', 'Miss Brent', 'Miss Emily Brent', 'Emily', 'Only Emily Brent', 'Dear Miss Brent']	55	Lawrence John Wargrave	patient	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	f	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	76	Emily Brent	agent	sat	sit	9654	False	[76, 77]	f	['Emily Brent', 'Miss Brent', 'Miss Emily Brent', 'Emily', 'Only Emily Brent', 'Dear Miss Brent']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
avp	76	Emily Brent	agent	seemed	seem	10353	False	[76, 77]	f	['Emily Brent', 'Miss Brent', 'Miss Emily Brent', 'Emily', 'Only Emily Brent', 'Dear Miss Brent']	55	Lawrence John Wargrave	agent	[55, 56, 62, 89, 95, 118, 122, 127, 129, 136, 338]	m	['Mr. Justice Wargrave', 'Wargrave', 'old Wargrave', 'old Justice Wargrave', 'Again Wargrave', 'Mr. Bloody Justice Wargrave', 'The judge', 'the judge', 'the Judge', 'Mr. Owen', 'Owen', 'a Mr. Owen', 'This Mr. Owen', 'This fellow Owen', 'this Mr. Owen', 'Mr. Unknown Owen', 'the lunatic Mr. Owen', 'U.N. Owen', 'Mrs. Owen', 'the Owens', 'These Owens', 'The Owens', 'these Owens', 'Ulick Norman Owen', 'This man Owen', 'Old Wargrave', 'John', 'Lawrence John Wargrave', 'Lawrence Wargrave', 'Llewellyn', 'Dearest Lawrence']
