triple_key	row_idx	canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	canonical_id_right	name_right	role_right	gender_right	corrected_agent	corrected_verb	corrected_patient	changed	changes_applied	is_new	agent_byte_start	agent_byte_end	verb_byte_start	verb_byte_end	patient_byte_start	patient_byte_end
new_1774633377722_7kei3	-1		Philip Lombard	agent	carried	carried		false			Anthony James Marston	patient		Philip Lombard	carried	Anthony James Marston	true	new triple	true	77469	77476	77481	77488	77516	77531
new_1774633401462_ehs6c	-1		Philip Lombard	agent	laid	laid		false			Anthony James Marston	patient		Philip Lombard	laid	Anthony James Marston	true	new triple	true	77469	77476	77580	77584	77592	77595
new_1774633582311_qkbi9	-1		John Gordon Macarthur	agent	seeing	seeing		false			Arthur Richmond	patient		John Gordon Macarthur	seeing	Arthur Richmond	true	new triple	true	81116	81118	81124	81130	81131	81146
new_1774633640055_4ct4g	-1		Leslie Macarthur	agent	hadn't found	hadn't found		false			Arthur Riochmond	patient		Leslie Macarthur	hadn't found	Arthur Riochmond	true	new triple	true	81387	81390	81391	81403	81404	81419
new_1774633666471_cztnj	-1		Leslie Macarthur	agent	teased	teased		false			Arthur Richmond	patient		Leslie Macarthur	teased	Arthur Richmond	true	new triple	true	81530	81533	81536	81542	81543	81546
new_1774633687448_z56jh	-1		Leslie Macarthur	agent	ragged	ragged		false			Arthur Richmond	patient		Leslie Macarthur	ragged	Arthur Richmond	true	new triple	true	81530	81533	81565	81571	81572	81575
new_1774633728251_zawc3	-1		John Gordon Macarthur	agent	loved	loved		false			Leslie Macarthur	patient		John Gordon Macarthur	loved	Leslie Macarthur	true	new triple	true	81786	81788	81791	81796	81797	81803
new_1774633756007_a5dqc	-1		John Gordon Macarthur	agent	see	see		false			Leslie Macarthur	patient		John Gordon Macarthur	see	Leslie Macarthur	true	new triple	true	81805	81807	81814	81817	81818	81821
new_1774633790069_ccoms	-1		John Gordon Macarthur	agent	believed in	believed in		false			Leslie Macarthur	patient		John Gordon Macarthur	believed in	Leslie Macarthur	true	new triple	true	81943	81945	81948	81959	81960	81963
new_1774633975746_c2x7s	-1		John Gordon Macarthur	agent	sent	sent		false			Arthur Richmond	patient		John Gordon Macarthur	sent	Arthur Richmond	true	new triple	true	83225	83227	83230	83234	83235	83243
new_1774634036796_wyow5	-1		Leslie Macarthur	agent	wept	wept		false			Arthur Richmond	patient		Leslie Macarthur	wept	Arthur Richmond	true	new triple	true	83918	83924	83929	83933	83938	83947
new_1774634200173_repn9	-1		Vera Elizabeth Claythorne	agent	think	think		false			Hugo Hamilton	patient		Vera Elizabeth Claythorne	think	Hugo Hamilton	true	new triple	true	87344	87347	87355	87360	87364	87367
new_1774634251822_opfr3	-1		Hugo Hamilton	agent	love	love		false			Vera Elizabeth Claythorne	patient		Hugo Hamilton	love	Vera Elizabeth Claythorne	true	new triple	true	87877	87878	87879	87883	87884	87887
new_1774634289564_3b410	-1		Hugo Hamilton	agent	can't ask	can't ask		false			Vera Elizabeth Claythorne	patient		Hugo Hamilton	can't ask	Vera Elizabeth Claythorne	true	new triple	true	87969	87970	87971	87980	87981	87984
new_1774634349070_9irac	-1		Hugo Hamilton	agent	m awfully fond	m awfully fond		false			Cyril Ogilvie Hamilton	patient		Hugo Hamilton	m awfully fond	Cyril Ogilvie Hamilton	true	new triple	true	88445	88446	88447	88461	88465	88468
new_1774634416192_pcba4	-1		Cyril Ogilvie Hamilton	agent	was fond	was fond		false			Hugo Hamilton	patient		Cyril Ogilvie Hamilton	was fond	Hugo Hamilton	true	new triple	true	88476	88478	88479	88487	88491	88494
