canonical_id_left	name_left	role_left	word	lemma	index	negated	gender_left	name_variants_left	canonical_id_right	name_right	role_right	gender_right	name_variants_right
14	Hugo Hamilton	agent	ask marry	ask marry	19787	True	m	['Hugo', 'Hugo Hamilton', 'The Lord', 'a good-looking young man called Hugo Hamilton', 'you']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
1	Vera Elizabeth Claythorne	agent	remembered	remember	20075	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	7	Anthony James Marston	patient	m	['Anthony', 'Anthony James Marston', 'Anthony Marston', 'Marston', 'Mr. Marston']
3	Edward George Armstrong	agent	followed	follow	20670	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
8	Thomas Rogers	agent	stared	star	20945	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	said	say	21294	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
0	Lawrence John Wargrave	agent	had	have	21662	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	turned	turn	21860	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
9	Ethel Rogers	agent	accused	accuse	21895	False	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
10	Isaac Morris	agent	saw	see	21936	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	bet	bet	22206	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
8	Thomas Rogers	agent	assures	assure	22223	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
3	Edward George Armstrong	agent	looked	look	22254	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
8	Thomas Rogers	agent	polished	polish	22320	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
6	John Gordon Macarthur	agent	hung	hang	22443	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
4	William Henry Blore	agent	looked	look	22999	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
4	William Henry Blore	agent	viewed	view	23135	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
2	Philip Lombard	agent	thank	thank	23407	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	turned	turn	23461	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
8	Thomas Rogers	agent	have	have	23481	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
8	Thomas Rogers	agent	have	have	23547	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
3	Edward George Armstrong	agent	entered	enter	23565	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
8	Thomas Rogers	agent	followed	follow	23614	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
8	Thomas Rogers	agent	shut	shut	23617	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	believe	believe	23895	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
5	Emily Brent	agent	suggested	suggest	23932	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
8	Thomas Rogers	agent	did	do	24278	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
1	Vera Elizabeth Claythorne	agent	said	say	24470	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
1	Vera Elizabeth Claythorne	agent	understand	understand	24510	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
5	Emily Brent	agent	understand	understand	24570	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
5	Emily Brent	agent	keep	keep	24911	True	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
0	Lawrence John Wargrave	agent	blame	blame	25040	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
5	Emily Brent	agent	said	say	25081	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	17	Beatrice Taylor	patient	f	['BEATRICE TAYLOR', 'Beatrice', 'Beatrice Taylor', 'The abandoned creature', 'the drowned girl']
5	Emily Brent	agent	turned	turn	25120	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	speak	speak	25318	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	accept	accept	25459	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
3	Edward George Armstrong	agent	asked	ask	25565	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
3	Edward George Armstrong	agent	beg	beg	25751	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	tell	tell	26077	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
3	Edward George Armstrong	agent	prompted	prompt	26254	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
2	Philip Lombard	agent	believe	believe	26317	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	7	Anthony James Marston	patient	m	['Anthony', 'Anthony James Marston', 'Anthony Marston', 'Marston', 'Mr. Marston']
2	Philip Lombard	agent	believe	believe	26336	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
8	Thomas Rogers	agent	put	put	26358	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	give	give	26403	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
8	Thomas Rogers	agent	given	give	26420	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
7	Anthony James Marston	agent	oversleeps	oversleep	26549	False	m	['Anthony', 'Anthony James Marston', 'Anthony Marston', 'Marston', 'Mr. Marston']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
2	Philip Lombard	agent	took	take	26565	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
0	Lawrence John Wargrave	agent	found	find	27684	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
1	Vera Elizabeth Claythorne	agent	avoided	avoid	28418	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
1	Vera Elizabeth Claythorne	agent	thought	think	28459	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
1	Vera Elizabeth Claythorne	agent	looked	look	28541	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
6	John Gordon Macarthur	agent	stirred	stir	28631	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
6	John Gordon Macarthur	agent	stared	star	28658	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
1	Vera Elizabeth Claythorne	agent	sat	sit	28704	False	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
1	Vera Elizabeth Claythorne	agent	understand	understand	28942	True	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
6	John Gordon Macarthur	agent	loved	love	28970	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
6	John Gordon Macarthur	agent	loved	love	28974	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
6	John Gordon Macarthur	agent	loved	love	28999	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
6	John Gordon Macarthur	agent	loved	love	29037	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
6	John Gordon Macarthur	agent	sent	send	29087	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	19	Arthur Richmond	patient	m	['Arthur', 'Arthur Richmond', 'Richmond', 'her lover', 'the boy']
6	John Gordon Macarthur	agent	sent	send	29087	False	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	19	Arthur Richmond	patient	m	['Arthur', 'Arthur Richmond', 'Richmond', 'her lover', 'the boy']
6	John Gordon Macarthur	agent	know	know	29225	True	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
6	John Gordon Macarthur	agent	reach	reach	29240	True	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	20	Leslie Macarthur	patient	f	"['Leslie', ""Stealer of another man's wife"", 'my wife']"
4	William Henry Blore	agent	found	find	29392	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	left staring	leave star	29397	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	3	Edward George Armstrong	patient	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"
4	William Henry Blore	agent	thinking	think	29481	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
3	Edward George Armstrong	agent	studied	study	29569	True	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
4	William Henry Blore	agent	trust	trust	29798	True	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
3	Edward George Armstrong	agent	say	say	30202	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
3	Edward George Armstrong	agent	grasped	grasp	30350	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
4	William Henry Blore	agent	said	say	30986	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
0	Lawrence John Wargrave	agent	give	give	31071	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	stared	star	31081	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
10	Isaac Morris	agent	said	say	31099	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
0	Lawrence John Wargrave	agent	give	give	31103	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
4	William Henry Blore	agent	gave	give	31133	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
0	Lawrence John Wargrave	agent	give	give	31167	True	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
3	Edward George Armstrong	agent	gave	give	31255	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	9	Ethel Rogers	patient	f	['Ethel', 'Ethel Rogers', 'His wife', 'Mother Rogers', 'Mrs. Rogers']
2	Philip Lombard	agent	said	say	31373	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
10	Isaac Morris	agent	shut	shut	31448	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
10	Isaac Morris	agent	is	be	31468	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
10	Isaac Morris	agent	offered	offer	31684	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
10	Isaac Morris	agent	told	tell	31744	False	m	['Every one', 'Isaac Morris', 'Man called Morris', 'Morris', 'Mr. Isaac Morris']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
8	Thomas Rogers	agent	standing	stand	32004	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
8	Thomas Rogers	agent	followed	follow	32143	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
5	Emily Brent	agent	came	come	32195	False	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
8	Thomas Rogers	agent	addressed	address	32361	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
8	Thomas Rogers	agent	inform	inform	32431	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	6	John Gordon Macarthur	patient	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"
0	Lawrence John Wargrave	agent	left	leave	32460	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	heard	hear	32467	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
8	Thomas Rogers	agent	saw	see	32832	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
3	Edward George Armstrong	agent	tell	tell	33353	False	m	"['""Any doctor been', 'Armstrong', 'Doctor', 'Dr. Armstrong', 'Edward George Armstrong']"	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
0	Lawrence John Wargrave	agent	turned	turn	33528	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	ask	ask	33683	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	4	William Henry Blore	patient	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']
0	Lawrence John Wargrave	agent	said	say	33784	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
0	Lawrence John Wargrave	agent	seeing	see	34369	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
6	John Gordon Macarthur	agent	like	like	34394	True	m	"['""he', 'Damn fool', 'General', 'General Macarthur', 'John Gordon Macarthur']"	1	Vera Elizabeth Claythorne	patient	f	"['A daring and resourceful young woman', 'Claythorne', 'Good healthy sensible girl', 'Hugo who had said he loved her', ""I'm""]"
0	Lawrence John Wargrave	agent	bowed	bow	34428	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	5	Emily Brent	patient	f	"['Emily', 'Emily Brent', ""Ma'am"", 'Madam', 'Miss Brent']"
2	Philip Lombard	agent	said	say	34589	False	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']	8	Thomas Rogers	patient	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']
0	Lawrence John Wargrave	agent	looked	look	34599	False	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
8	Thomas Rogers	agent	seems	seem	34621	False	m	['I think you', 'I.', 'Mr. and Mrs. Rogers', 'Rogers', 'Rogers woman']	2	Philip Lombard	patient	m	['A madman', 'A very distinguished old gentleman', 'Captain Lombard', 'Counsel', 'Fellow']
4	William Henry Blore	agent	come	come	34691	False	m	['Blore', 'Davis', 'Ex-Inspector Blore', 'I.', 'Inspector Blore']	0	Lawrence John Wargrave	patient	m	"['""he', 'A hanging judge', 'Absolute Justice', 'Dearest Lawrence', 'Dressing up the judge']"
